Task all data
-----------------------------
task_1474677180476_0124_r_000012 [u'REDUCE', 1474713316, 1474713433]
task_1474677180476_0124_r_000062 [u'REDUCE', 1474713316, 1474713469]
task_1474677180476_0124_r_000063 [u'REDUCE', 1474713316, 1474713470]
task_1474677180476_0124_r_000041 [u'REDUCE', 1474713316, 1474713455]
task_1474677180476_0129_r_000000 [u'REDUCE', 1474713625, 1474713635]
task_1474677180476_0124_r_000079 [u'REDUCE', 1474713316, 1474713482]
task_1474677180476_0124_r_000078 [u'REDUCE', 1474713316, 1474713480]
task_1474677180476_0124_r_000077 [u'REDUCE', 1474713316, 1474713480]
task_1474677180476_0124_r_000076 [u'REDUCE', 1474713316, 1474713480]
task_1474677180476_0124_r_000075 [u'REDUCE', 1474713316, 1474713480]
task_1474677180476_0124_r_000074 [u'REDUCE', 1474713316, 1474713479]
task_1474677180476_0124_r_000073 [u'REDUCE', 1474713316, 1474713478]
task_1474677180476_0124_r_000072 [u'REDUCE', 1474713316, 1474713478]
task_1474677180476_0124_r_000071 [u'REDUCE', 1474713316, 1474713477]
task_1474677180476_0124_r_000070 [u'REDUCE', 1474713316, 1474713477]
task_1474677180476_0124_m_000010 [u'MAP', 1474713316, 1474713359]
task_1474677180476_0124_m_000011 [u'MAP', 1474713316, 1474713335]
task_1474677180476_0124_m_000012 [u'MAP', 1474713316, 1474713354]
task_1474677180476_0124_m_000013 [u'MAP', 1474713316, 1474713351]
task_1474677180476_0124_m_000014 [u'MAP', 1474713316, 1474713359]
task_1474677180476_0124_m_000015 [u'MAP', 1474713316, 1474713335]
task_1474677180476_0124_m_000016 [u'MAP', 1474713316, 1474713352]
task_1474677180476_0124_m_000017 [u'MAP', 1474713316, 1474713352]
task_1474677180476_0124_m_000018 [u'MAP', 1474713316, 1474713353]
task_1474677180476_0124_m_000019 [u'MAP', 1474713316, 1474713335]
task_1474677180476_0124_r_000068 [u'REDUCE', 1474713316, 1474713477]
task_1474677180476_0124_r_000069 [u'REDUCE', 1474713316, 1474713476]
task_1474677180476_0124_r_000042 [u'REDUCE', 1474713316, 1474713456]
task_1474677180476_0124_r_000043 [u'REDUCE', 1474713316, 1474713455]
task_1474677180476_0124_m_000081 [u'MAP', 1474713316, 1474713413]
task_1474677180476_0124_m_000080 [u'MAP', 1474713316, 1474713417]
task_1474677180476_0124_r_000040 [u'REDUCE', 1474713316, 1474713454]
task_1474677180476_0124_m_000003 [u'MAP', 1474713316, 1474713335]
task_1474677180476_0124_m_000002 [u'MAP', 1474713316, 1474713335]
task_1474677180476_0124_m_000001 [u'MAP', 1474713316, 1474713335]
task_1474677180476_0124_m_000000 [u'MAP', 1474713316, 1474713337]
task_1474677180476_0124_m_000007 [u'MAP', 1474713316, 1474713336]
task_1474677180476_0124_m_000006 [u'MAP', 1474713316, 1474713335]
task_1474677180476_0124_m_000005 [u'MAP', 1474713316, 1474713337]
task_1474677180476_0124_m_000004 [u'MAP', 1474713316, 1474713337]
task_1474677180476_0124_m_000009 [u'MAP', 1474713316, 1474713337]
task_1474677180476_0124_m_000008 [u'MAP', 1474713316, 1474713334]
task_1474677180476_0124_r_000013 [u'REDUCE', 1474713316, 1474713432]
task_1474677180476_0124_r_000060 [u'REDUCE', 1474713316, 1474713468]
task_1474677180476_0124_r_000061 [u'REDUCE', 1474713316, 1474713467]
task_1474677180476_0125_m_000000 [u'MAP', 1474713499, 1474713525]
task_1474677180476_0125_m_000001 [u'MAP', 1474713499, 1474713523]
task_1474677180476_0125_m_000002 [u'MAP', 1474713499, 1474713524]
task_1474677180476_0125_m_000003 [u'MAP', 1474713499, 1474713524]
task_1474677180476_0124_r_000046 [u'REDUCE', 1474713316, 1474713457]
task_1474677180476_0124_r_000047 [u'REDUCE', 1474713316, 1474713458]
task_1474677180476_0124_r_000044 [u'REDUCE', 1474713316, 1474713456]
task_1474677180476_0124_r_000045 [u'REDUCE', 1474713316, 1474713456]
task_1474677180476_0124_r_000048 [u'REDUCE', 1474713316, 1474713464]
task_1474677180476_0124_r_000049 [u'REDUCE', 1474713316, 1474713463]
task_1474677180476_0126_m_000001 [u'MAP', 1474713536, 1474713573]
task_1474677180476_0126_m_000000 [u'MAP', 1474713536, 1474713572]
task_1474677180476_0126_m_000003 [u'MAP', 1474713536, 1474713569]
task_1474677180476_0126_m_000002 [u'MAP', 1474713536, 1474713571]
task_1474677180476_0126_m_000004 [u'MAP', 1474713536, 1474713545]
task_1474677180476_0124_m_000036 [u'MAP', 1474713316, 1474713384]
task_1474677180476_0124_m_000037 [u'MAP', 1474713316, 1474713352]
task_1474677180476_0124_m_000034 [u'MAP', 1474713316, 1474713353]
task_1474677180476_0124_m_000035 [u'MAP', 1474713316, 1474713377]
task_1474677180476_0124_m_000032 [u'MAP', 1474713316, 1474713376]
task_1474677180476_0124_m_000033 [u'MAP', 1474713316, 1474713371]
task_1474677180476_0124_m_000030 [u'MAP', 1474713316, 1474713353]
task_1474677180476_0124_m_000031 [u'MAP', 1474713316, 1474713352]
task_1474677180476_0124_m_000038 [u'MAP', 1474713316, 1474713388]
task_1474677180476_0124_m_000039 [u'MAP', 1474713316, 1474713386]
task_1474677180476_0124_r_000019 [u'REDUCE', 1474713316, 1474713440]
task_1474677180476_0124_r_000018 [u'REDUCE', 1474713316, 1474713440]
task_1474677180476_0124_r_000055 [u'REDUCE', 1474713316, 1474713467]
task_1474677180476_0124_r_000054 [u'REDUCE', 1474713316, 1474713465]
task_1474677180476_0124_r_000057 [u'REDUCE', 1474713316, 1474713467]
task_1474677180476_0124_r_000056 [u'REDUCE', 1474713316, 1474713466]
task_1474677180476_0124_r_000051 [u'REDUCE', 1474713316, 1474713464]
task_1474677180476_0124_r_000050 [u'REDUCE', 1474713316, 1474713464]
task_1474677180476_0124_r_000053 [u'REDUCE', 1474713316, 1474713465]
task_1474677180476_0124_r_000052 [u'REDUCE', 1474713316, 1474713464]
task_1474677180476_0124_r_000059 [u'REDUCE', 1474713316, 1474713467]
task_1474677180476_0124_r_000058 [u'REDUCE', 1474713316, 1474713466]
task_1474677180476_0124_r_000020 [u'REDUCE', 1474713316, 1474713441]
task_1474677180476_0124_r_000021 [u'REDUCE', 1474713316, 1474713442]
task_1474677180476_0124_r_000022 [u'REDUCE', 1474713316, 1474713442]
task_1474677180476_0124_r_000023 [u'REDUCE', 1474713316, 1474713443]
task_1474677180476_0124_r_000024 [u'REDUCE', 1474713316, 1474713444]
task_1474677180476_0124_r_000025 [u'REDUCE', 1474713316, 1474713443]
task_1474677180476_0124_r_000026 [u'REDUCE', 1474713316, 1474713443]
task_1474677180476_0124_r_000027 [u'REDUCE', 1474713316, 1474713444]
task_1474677180476_0124_r_000028 [u'REDUCE', 1474713316, 1474713445]
task_1474677180476_0124_r_000029 [u'REDUCE', 1474713316, 1474713444]
task_1474677180476_0124_m_000029 [u'MAP', 1474713316, 1474713373]
task_1474677180476_0124_m_000028 [u'MAP', 1474713316, 1474713352]
task_1474677180476_0124_m_000021 [u'MAP', 1474713316, 1474713369]
task_1474677180476_0124_m_000020 [u'MAP', 1474713316, 1474713355]
task_1474677180476_0124_m_000023 [u'MAP', 1474713316, 1474713335]
task_1474677180476_0124_m_000022 [u'MAP', 1474713316, 1474713335]
task_1474677180476_0124_m_000025 [u'MAP', 1474713316, 1474713369]
task_1474677180476_0124_m_000024 [u'MAP', 1474713316, 1474713372]
task_1474677180476_0124_m_000027 [u'MAP', 1474713316, 1474713368]
task_1474677180476_0124_m_000026 [u'MAP', 1474713316, 1474713334]


Task MAP data
-----------------------------
task_1474677180476_0127_m_000004 [1474713584, 1474713595]
task_1474677180476_0127_m_000005 [1474713584, 1474713592]
task_1474677180476_0127_m_000002 [1474713584, 1474713599]
task_1474677180476_0127_m_000003 [1474713584, 1474713597]
task_1474677180476_0127_m_000000 [1474713584, 1474713600]
task_1474677180476_0127_m_000001 [1474713584, 1474713599]
task_1474677180476_0124_m_000058 [1474713316, 1474713356]
task_1474677180476_0124_m_000059 [1474713316, 1474713372]
task_1474677180476_0124_m_000054 [1474713316, 1474713373]
task_1474677180476_0124_m_000055 [1474713316, 1474713356]
task_1474677180476_0124_m_000056 [1474713316, 1474713397]
task_1474677180476_0124_m_000057 [1474713316, 1474713402]
task_1474677180476_0124_m_000050 [1474713316, 1474713368]
task_1474677180476_0124_m_000051 [1474713316, 1474713371]
task_1474677180476_0124_m_000052 [1474713316, 1474713394]
task_1474677180476_0124_m_000053 [1474713316, 1474713372]
task_1474677180476_0124_m_000049 [1474713316, 1474713391]
task_1474677180476_0124_m_000048 [1474713316, 1474713403]
task_1474677180476_0124_m_000047 [1474713316, 1474713393]
task_1474677180476_0124_m_000046 [1474713316, 1474713392]
task_1474677180476_0124_m_000045 [1474713316, 1474713354]
task_1474677180476_0124_m_000044 [1474713316, 1474713393]
task_1474677180476_0124_m_000043 [1474713316, 1474713391]
task_1474677180476_0124_m_000042 [1474713316, 1474713389]
task_1474677180476_0124_m_000041 [1474713316, 1474713387]
task_1474677180476_0124_m_000040 [1474713316, 1474713391]
task_1474677180476_0129_m_000000 [1474713625, 1474713630]
task_1474677180476_0124_m_000072 [1474713316, 1474713410]
task_1474677180476_0124_m_000073 [1474713316, 1474713411]
task_1474677180476_0124_m_000070 [1474713316, 1474713408]
task_1474677180476_0124_m_000071 [1474713316, 1474713409]
task_1474677180476_0124_m_000076 [1474713316, 1474713375]
task_1474677180476_0124_m_000077 [1474713316, 1474713415]
task_1474677180476_0124_m_000074 [1474713316, 1474713409]
task_1474677180476_0124_m_000075 [1474713316, 1474713412]
task_1474677180476_0124_m_000078 [1474713316, 1474713389]
task_1474677180476_0124_m_000079 [1474713316, 1474713412]
task_1474677180476_0128_m_000001 [1474713606, 1474713612]
task_1474677180476_0128_m_000000 [1474713606, 1474713612]
task_1474677180476_0124_m_000065 [1474713316, 1474713407]
task_1474677180476_0124_m_000064 [1474713316, 1474713405]
task_1474677180476_0124_m_000067 [1474713316, 1474713405]
task_1474677180476_0124_m_000066 [1474713316, 1474713407]
task_1474677180476_0124_m_000061 [1474713316, 1474713372]
task_1474677180476_0124_m_000060 [1474713316, 1474713402]
task_1474677180476_0124_m_000063 [1474713316, 1474713389]
task_1474677180476_0124_m_000062 [1474713316, 1474713386]
task_1474677180476_0124_m_000069 [1474713316, 1474713373]
task_1474677180476_0124_m_000068 [1474713316, 1474713408]
task_1474677180476_0124_m_000010 [1474713316, 1474713359]
task_1474677180476_0124_m_000011 [1474713316, 1474713335]
task_1474677180476_0124_m_000012 [1474713316, 1474713354]
task_1474677180476_0124_m_000013 [1474713316, 1474713351]
task_1474677180476_0124_m_000014 [1474713316, 1474713359]
task_1474677180476_0124_m_000015 [1474713316, 1474713335]
task_1474677180476_0124_m_000016 [1474713316, 1474713352]
task_1474677180476_0124_m_000017 [1474713316, 1474713352]
task_1474677180476_0124_m_000018 [1474713316, 1474713353]
task_1474677180476_0124_m_000019 [1474713316, 1474713335]
task_1474677180476_0124_m_000081 [1474713316, 1474713413]
task_1474677180476_0124_m_000080 [1474713316, 1474713417]
task_1474677180476_0124_m_000003 [1474713316, 1474713335]
task_1474677180476_0124_m_000002 [1474713316, 1474713335]
task_1474677180476_0124_m_000001 [1474713316, 1474713335]
task_1474677180476_0124_m_000000 [1474713316, 1474713337]
task_1474677180476_0124_m_000007 [1474713316, 1474713336]
task_1474677180476_0124_m_000006 [1474713316, 1474713335]
task_1474677180476_0124_m_000005 [1474713316, 1474713337]
task_1474677180476_0124_m_000004 [1474713316, 1474713337]
task_1474677180476_0124_m_000009 [1474713316, 1474713337]
task_1474677180476_0124_m_000008 [1474713316, 1474713334]
task_1474677180476_0125_m_000000 [1474713499, 1474713525]
task_1474677180476_0125_m_000001 [1474713499, 1474713523]
task_1474677180476_0125_m_000002 [1474713499, 1474713524]
task_1474677180476_0125_m_000003 [1474713499, 1474713524]
task_1474677180476_0126_m_000001 [1474713536, 1474713573]
task_1474677180476_0126_m_000000 [1474713536, 1474713572]
task_1474677180476_0126_m_000003 [1474713536, 1474713569]
task_1474677180476_0126_m_000002 [1474713536, 1474713571]
task_1474677180476_0126_m_000004 [1474713536, 1474713545]
task_1474677180476_0124_m_000036 [1474713316, 1474713384]
task_1474677180476_0124_m_000037 [1474713316, 1474713352]
task_1474677180476_0124_m_000034 [1474713316, 1474713353]
task_1474677180476_0124_m_000035 [1474713316, 1474713377]
task_1474677180476_0124_m_000032 [1474713316, 1474713376]
task_1474677180476_0124_m_000033 [1474713316, 1474713371]
task_1474677180476_0124_m_000030 [1474713316, 1474713353]
task_1474677180476_0124_m_000031 [1474713316, 1474713352]
task_1474677180476_0124_m_000038 [1474713316, 1474713388]
task_1474677180476_0124_m_000039 [1474713316, 1474713386]
task_1474677180476_0124_m_000029 [1474713316, 1474713373]
task_1474677180476_0124_m_000028 [1474713316, 1474713352]
task_1474677180476_0124_m_000021 [1474713316, 1474713369]
task_1474677180476_0124_m_000020 [1474713316, 1474713355]
task_1474677180476_0124_m_000023 [1474713316, 1474713335]
task_1474677180476_0124_m_000022 [1474713316, 1474713335]
task_1474677180476_0124_m_000025 [1474713316, 1474713369]
task_1474677180476_0124_m_000024 [1474713316, 1474713372]
task_1474677180476_0124_m_000027 [1474713316, 1474713368]
task_1474677180476_0124_m_000026 [1474713316, 1474713334]


Task Reduce data
-----------------------------
task_1474677180476_0124_r_000033 [1474713316, 1474713452]
task_1474677180476_0124_r_000032 [1474713316, 1474713452]
task_1474677180476_0124_r_000031 [1474713316, 1474713445]
task_1474677180476_0124_r_000030 [1474713316, 1474713446]
task_1474677180476_0124_r_000037 [1474713316, 1474713453]
task_1474677180476_0124_r_000036 [1474713316, 1474713453]
task_1474677180476_0124_r_000035 [1474713316, 1474713452]
task_1474677180476_0124_r_000034 [1474713316, 1474713452]
task_1474677180476_0124_r_000039 [1474713316, 1474713454]
task_1474677180476_0124_r_000038 [1474713316, 1474713456]
task_1474677180476_0128_r_000000 [1474713606, 1474713618]
task_1474677180476_0124_r_000006 [1474713316, 1474713430]
task_1474677180476_0124_r_000007 [1474713316, 1474713430]
task_1474677180476_0124_r_000004 [1474713316, 1474713430]
task_1474677180476_0124_r_000005 [1474713316, 1474713431]
task_1474677180476_0124_r_000002 [1474713316, 1474713428]
task_1474677180476_0124_r_000003 [1474713316, 1474713428]
task_1474677180476_0124_r_000000 [1474713316, 1474713429]
task_1474677180476_0124_r_000001 [1474713316, 1474713428]
task_1474677180476_0124_r_000008 [1474713316, 1474713431]
task_1474677180476_0124_r_000009 [1474713316, 1474713432]
task_1474677180476_0124_r_000084 [1474713316, 1474713485]
task_1474677180476_0124_r_000085 [1474713316, 1474713486]
task_1474677180476_0124_r_000082 [1474713316, 1474713485]
task_1474677180476_0124_r_000083 [1474713316, 1474713485]
task_1474677180476_0124_r_000080 [1474713316, 1474713483]
task_1474677180476_0124_r_000081 [1474713316, 1474713485]
task_1474677180476_0124_r_000019 [1474713316, 1474713440]
task_1474677180476_0124_r_000018 [1474713316, 1474713440]
task_1474677180476_0124_r_000011 [1474713316, 1474713431]
task_1474677180476_0124_r_000010 [1474713316, 1474713431]
task_1474677180476_0124_r_000013 [1474713316, 1474713432]
task_1474677180476_0124_r_000012 [1474713316, 1474713433]
task_1474677180476_0124_r_000015 [1474713316, 1474713432]
task_1474677180476_0124_r_000014 [1474713316, 1474713432]
task_1474677180476_0124_r_000017 [1474713316, 1474713439]
task_1474677180476_0124_r_000016 [1474713316, 1474713440]
task_1474677180476_0124_r_000068 [1474713316, 1474713477]
task_1474677180476_0124_r_000069 [1474713316, 1474713476]
task_1474677180476_0124_r_000064 [1474713316, 1474713473]
task_1474677180476_0124_r_000065 [1474713316, 1474713475]
task_1474677180476_0124_r_000066 [1474713316, 1474713476]
task_1474677180476_0124_r_000067 [1474713316, 1474713475]
task_1474677180476_0124_r_000060 [1474713316, 1474713468]
task_1474677180476_0124_r_000061 [1474713316, 1474713467]
task_1474677180476_0124_r_000062 [1474713316, 1474713469]
task_1474677180476_0124_r_000063 [1474713316, 1474713470]
task_1474677180476_0129_r_000000 [1474713625, 1474713635]
task_1474677180476_0124_r_000079 [1474713316, 1474713482]
task_1474677180476_0124_r_000078 [1474713316, 1474713480]
task_1474677180476_0124_r_000077 [1474713316, 1474713480]
task_1474677180476_0124_r_000076 [1474713316, 1474713480]
task_1474677180476_0124_r_000075 [1474713316, 1474713480]
task_1474677180476_0124_r_000074 [1474713316, 1474713479]
task_1474677180476_0124_r_000073 [1474713316, 1474713478]
task_1474677180476_0124_r_000072 [1474713316, 1474713478]
task_1474677180476_0124_r_000071 [1474713316, 1474713477]
task_1474677180476_0124_r_000070 [1474713316, 1474713477]
task_1474677180476_0124_r_000042 [1474713316, 1474713456]
task_1474677180476_0124_r_000043 [1474713316, 1474713455]
task_1474677180476_0124_r_000040 [1474713316, 1474713454]
task_1474677180476_0124_r_000041 [1474713316, 1474713455]
task_1474677180476_0124_r_000046 [1474713316, 1474713457]
task_1474677180476_0124_r_000047 [1474713316, 1474713458]
task_1474677180476_0124_r_000044 [1474713316, 1474713456]
task_1474677180476_0124_r_000045 [1474713316, 1474713456]
task_1474677180476_0124_r_000048 [1474713316, 1474713464]
task_1474677180476_0124_r_000049 [1474713316, 1474713463]
task_1474677180476_0124_r_000055 [1474713316, 1474713467]
task_1474677180476_0124_r_000054 [1474713316, 1474713465]
task_1474677180476_0124_r_000057 [1474713316, 1474713467]
task_1474677180476_0124_r_000056 [1474713316, 1474713466]
task_1474677180476_0124_r_000051 [1474713316, 1474713464]
task_1474677180476_0124_r_000050 [1474713316, 1474713464]
task_1474677180476_0124_r_000053 [1474713316, 1474713465]
task_1474677180476_0124_r_000052 [1474713316, 1474713464]
task_1474677180476_0124_r_000059 [1474713316, 1474713467]
task_1474677180476_0124_r_000058 [1474713316, 1474713466]
task_1474677180476_0124_r_000020 [1474713316, 1474713441]
task_1474677180476_0124_r_000021 [1474713316, 1474713442]
task_1474677180476_0124_r_000022 [1474713316, 1474713442]
task_1474677180476_0124_r_000023 [1474713316, 1474713443]
task_1474677180476_0124_r_000024 [1474713316, 1474713444]
task_1474677180476_0124_r_000025 [1474713316, 1474713443]
task_1474677180476_0124_r_000026 [1474713316, 1474713443]
task_1474677180476_0124_r_000027 [1474713316, 1474713444]
task_1474677180476_0124_r_000028 [1474713316, 1474713445]
task_1474677180476_0124_r_000029 [1474713316, 1474713444]


Min All data:  1474713316
Max All data:  1474713635
Min Map data:  1474713316
Max Map data:  1474713630
Min Reduce data:  1474713316
Max Reduce data:  1474713635
All data
168
168
168
168
168
168
168
168
168
168
168
168
168
168
168
168
168
168
168
166
157
156
152
152
152
152
152
152
152
152
152
152
152
152
152
152
151
146
143
141
140
138
138
138
136
136
136
136
136
136
136
136
136
134
132
132
130
126
123
123
122
121
120
120
120
120
120
120
120
119
119
117
116
115
112
112
109
108
106
105
105
105
104
104
104
104
104
102
101
101
99
99
97
95
93
92
91
89
88
88
87
87
86
86
86
86
86
86
86
86
86
86
86
83
82
79
75
71
70
70
70
70
70
70
69
66
65
63
60
57
55
54
54
54
54
54
54
50
48
46
44
40
39
38
38
38
38
38
37
33
31
29
25
24
23
22
22
22
21
21
19
17
14
12
11
7
7
6
5
5
1
0
0
0
0
0
0
0
0
0
0
0
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
3
1
0
0
0
0
0
0
0
0
0
0
5
5
5
5
5
5
5
5
5
5
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
3
3
2
1
0
0
0
0
0
0
0
0
0
0
6
6
6
6
6
6
6
6
6
5
5
5
4
4
3
3
1
0
0
0
0
0
3
3
3
3
3
3
3
1
1
1
1
1
1
0
0
0
0
0
0
2
2
2
2
2
2
1
1
1
1
1
0
Map data
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
80
71
70
66
66
66
66
66
66
66
66
66
66
66
66
66
66
65
60
57
55
54
52
52
52
50
50
50
50
50
50
50
50
50
48
46
46
44
40
37
37
36
35
34
34
34
34
34
34
34
33
33
31
30
29
26
26
23
22
20
19
19
19
18
18
18
18
18
16
15
15
13
13
11
9
7
6
5
3
2
2
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
3
1
0
0
0
0
0
0
0
0
0
0
5
5
5
5
5
5
5
5
5
5
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
3
3
2
1
0
0
0
0
0
0
0
0
0
0
6
6
6
6
6
6
6
6
6
5
5
5
4
4
3
3
1
0
0
0
0
0
2
2
2
2
2
2
2
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
0
0
0
0
0
0
Reduce data
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
